timestamp,Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),carbon_intensity,Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-05 18:00:00,Australia,Australia,AU,567.4,620.05,22.66,22.66,,false,
2022-01-05 19:00:00,Australia,Australia,AU,560.39,613.19,23.42,23.42,,false,
2022-01-05 20:00:00,Australia,Australia,AU,520.36,572.57,28.72,28.72,,false,
2022-01-05 21:00:00,Australia,Australia,AU,467.02,518.51,36.13,36.13,,false,
2022-01-05 22:00:00,Australia,Australia,AU,431.11,482.71,40.69,40.69,,false,
2022-01-05 23:00:00,Australia,Australia,AU,412.44,464.18,43.21,43.21,,false,
2022-01-06 00:00:00,Australia,Australia,AU,392.3,443.78,46.05,46.05,,false,
2022-01-06 01:00:00,Australia,Australia,AU,370.67,421.65,49.01,49.01,,false,
2022-01-06 02:00:00,Australia,Australia,AU,364.07,415.12,49.66,49.66,,false,
2022-01-06 03:00:00,Australia,Australia,AU,375.09,426.09,48.25,48.25,,false,
2022-01-06 04:00:00,Australia,Australia,AU,383.74,434.87,46.79,46.79,,false,
2022-01-06 05:00:00,Australia,Australia,AU,383.92,434.95,46.37,46.37,,false,
2022-01-06 06:00:00,Australia,Australia,AU,405.11,456.87,42.9,42.9,,false,
2022-01-06 07:00:00,Australia,Australia,AU,422.6,474.96,39.77,39.77,,false,
2022-01-06 08:00:00,Australia,Australia,AU,454.45,508.38,34.48,34.48,,false,
2022-01-06 09:00:00,Australia,Australia,AU,484.47,539.77,29.76,29.76,,false,
2022-01-06 10:00:00,Australia,Australia,AU,496.89,552.89,27.7,27.7,,false,
2022-01-06 11:00:00,Australia,Australia,AU,512.06,567.72,26.27,26.27,,false,
2022-01-06 12:00:00,Australia,Australia,AU,530.85,586.34,24.64,24.64,,false,
2022-01-06 13:00:00,Australia,Australia,AU,543.56,598.89,23.58,23.58,,false,
2022-01-06 14:00:00,Australia,Australia,AU,553.39,609.01,22.44,22.44,,false,
2022-01-06 15:00:00,Australia,Australia,AU,558.97,613.59,22.44,22.44,,false,
2022-01-06 16:00:00,Australia,Australia,AU,568.76,623.5,21.41,21.41,,false,
2022-01-06 17:00:00,Australia,Australia,AU,571.0,626.41,20.86,20.86,,false,
2022-01-06 18:00:00,Australia,Australia,AU,563.46,617.99,22.12,22.12,,false,
2022-01-06 19:00:00,Australia,Australia,AU,558.96,613.22,22.77,22.77,,false,
2022-01-06 20:00:00,Australia,Australia,AU,535.93,589.94,26.07,26.07,,false,
2022-01-06 21:00:00,Australia,Australia,AU,500.61,554.11,31.09,31.09,,false,
2022-01-06 22:00:00,Australia,Australia,AU,474.65,527.93,34.6,34.6,,false,
2022-01-06 23:00:00,Australia,Australia,AU,437.81,490.33,39.67,39.67,,false,
2022-01-07 00:00:00,Australia,Australia,AU,423.93,476.77,41.54,41.54,,false,
2022-01-07 01:00:00,Australia,Australia,AU,414.99,468.03,42.62,42.62,,false,
2022-01-07 02:00:00,Australia,Australia,AU,413.05,466.06,42.94,42.94,,false,
2022-01-07 03:00:00,Australia,Australia,AU,410.23,463.49,43.27,43.27,,false,
2022-01-07 04:00:00,Australia,Australia,AU,399.59,452.89,44.36,44.36,,false,
2022-01-07 05:00:00,Australia,Australia,AU,413.24,466.87,42.1,42.1,,false,
2022-01-07 06:00:00,Australia,Australia,AU,428.03,482.19,39.62,39.62,,false,
2022-01-07 07:00:00,Australia,Australia,AU,448.63,502.91,36.56,36.56,,false,
2022-01-07 08:00:00,Australia,Australia,AU,474.39,529.13,32.49,32.49,,false,
2022-01-07 09:00:00,Australia,Australia,AU,504.67,560.14,27.96,27.96,,false,
2022-01-07 10:00:00,Australia,Australia,AU,520.94,576.86,25.59,25.59,,false,
2022-01-07 11:00:00,Australia,Australia,AU,535.67,591.73,23.87,23.87,,false,
2022-01-07 12:00:00,Australia,Australia,AU,538.35,594.03,23.85,23.85,,false,
2022-01-07 13:00:00,Australia,Australia,AU,543.51,598.67,23.65,23.65,,false,
2022-01-07 14:00:00,Australia,Australia,AU,553.49,608.09,22.98,22.98,,false,
2022-01-07 15:00:00,Australia,Australia,AU,568.79,623.05,21.66,21.66,,false,
2022-01-07 16:00:00,Australia,Australia,AU,579.53,634.16,20.38,20.38,,false,
2022-01-07 17:00:00,Australia,Australia,AU,586.18,641.07,19.56,19.56,,false,
2022-01-07 18:00:00,Australia,Australia,AU,579.1,633.52,20.56,20.56,,false,
2022-01-07 19:00:00,Australia,Australia,AU,582.23,637.05,20.16,20.16,,false,
